Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,BFECH,BFECD,BFECA
Romania,Liga 1,2024/2025,09/08/2024,19:00,FCSB,Farul Constanta,3,2,H,2.27,3.51,3.11,2.28,3.52,3.21,2.17,3.4,3.08,2.3,3.65,3.35
Romania,Liga 1,2024/2025,10/08/2024,15:00,FC Hermannstadt,FC Botosani,2,1,H,2.13,2.98,4.11,2.15,3.15,4.24,2.1,2.98,3.79,2.22,3.1,4.1
Romania,Liga 1,2024/2025,10/08/2024,17:00,UTA Arad,Otelul,1,1,D,2.7,2.93,2.97,2.75,3.2,2.98,2.61,2.96,2.8,2.76,3.15,2.98
Romania,Liga 1,2024/2025,10/08/2024,20:00,Gloria Buzau,FC Rapid Bucuresti,1,1,D,4.09,3.64,1.88,4.29,3.65,1.98,3.92,3.49,1.87,4.3,3.7,1.99
Romania,Liga 1,2024/2025,11/08/2024,17:00,Sepsi Sf. Gheorghe,Univ. Craiova,1,2,A,2.61,3.38,2.71,2.69,3.45,2.75,2.56,3.29,2.59,2.74,3.45,2.8
Romania,Liga 1,2024/2025,11/08/2024,20:00,CFR Cluj,Unirea Slobozia,3,0,H,1.54,4.11,6.22,1.61,4.11,6.75,1.55,3.86,5.59,1.61,4.2,7
Romania,Liga 1,2024/2025,12/08/2024,17:00,Petrolul,U. Cluj,0,0,D,3.12,2.98,2.55,3.12,3.05,2.7,2.98,2.93,2.48,3.15,3.1,2.74
Romania,Liga 1,2024/2025,12/08/2024,20:00,Poli Iasi,Din. Bucuresti,2,2,D,3.1,2.99,2.57,3.11,3.28,2.59,2.94,3.04,2.44,3.25,3.15,2.58
Romania,Liga 1,2024/2025,16/08/2024,17:00,Unirea Slobozia,Petrolul,1,2,A,2.92,2.68,3.01,2.92,2.9,3.2,2.7,2.73,2.94,3.05,2.82,3
Romania,Liga 1,2024/2025,16/08/2024,20:00,Univ. Craiova,Gloria Buzau,5,1,H,1.35,5.29,8.07,1.37,5.3,8.5,1.33,5.01,7.72,1.38,5.4,10
Romania,Liga 1,2024/2025,17/08/2024,17:00,FC Botosani,UTA Arad,1,0,H,2.48,2.98,3.25,2.48,3.2,3.3,2.35,3.06,3.09,2.54,3.15,3.35
Romania,Liga 1,2024/2025,17/08/2024,20:00,FCSB,Poli Iasi,0,1,A,1.43,4.79,7,1.47,4.8,7.01,1.42,4.49,6.6,1.46,4.8,8.4
Romania,Liga 1,2024/2025,18/08/2024,19:30,FC Rapid Bucuresti,Din. Bucuresti,1,1,D,1.83,3.68,4.28,1.85,3.69,4.43,1.79,3.55,4.18,1.91,3.65,4.8
Romania,Liga 1,2024/2025,19/08/2024,17:00,U. Cluj,Sepsi Sf. Gheorghe,3,0,H,2.3,3.09,3.46,2.31,3.25,3.47,2.23,3.08,3.28,2.38,3.25,3.6
Romania,Liga 1,2024/2025,19/08/2024,20:00,Farul Constanta,FC Hermannstadt,3,2,H,1.79,3.51,4.86,1.82,3.6,5,1.74,3.51,4.54,1.83,3.75,5.3
Romania,Liga 1,2024/2025,23/08/2024,17:00,Petrolul,Otelul,0,0,D,2.56,2.73,3.43,2.88,2.9,3.44,2.61,2.73,3.05,2.8,2.9,3.25
Romania,Liga 1,2024/2025,23/08/2024,20:00,Poli Iasi,FC Rapid Bucuresti,1,2,A,3.96,3.62,1.92,3.98,3.66,1.95,3.81,3.5,1.89,4.2,3.7,2
Romania,Liga 1,2024/2025,24/08/2024,17:00,Sepsi Sf. Gheorghe,Unirea Slobozia,0,1,A,1.51,4.21,6.53,1.54,4.22,6.54,1.51,4.05,5.85,1.6,4.2,6.6
Romania,Liga 1,2024/2025,24/08/2024,20:00,Din. Bucuresti,Univ. Craiova,2,1,H,3.2,3.29,2.32,3.2,3.45,2.38,3.02,3.3,2.26,3.3,3.5,2.4
