Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,BFECH,BFECD,BFECA
Brazil,Serie A,2024,28/06/2024,00:00,Sao Paulo,Criciuma,2,1,H,1.56,4.17,6.38,1.59,4.2,6.6,1.53,4.05,6.14,,,
Brazil,Serie A,2024,29/06/2024,22:30,Cuiaba,Bragantino,1,1,D,2.8,3.11,2.83,2.82,3.14,2.88,2.69,3.05,2.77,,,
Brazil,Serie A,2024,29/06/2024,22:30,Vasco,Botafogo RJ,1,1,D,3.08,3.08,2.6,3.17,3.25,2.6,3.01,3.09,2.47,,,
Brazil,Serie A,2024,30/06/2024,15:00,Atletico-MG,Atletico GO,1,1,D,2.09,3.44,3.87,2.1,3.62,3.96,2.01,3.38,3.73,,,
Brazil,Serie A,2024,30/06/2024,20:00,Fortaleza,Juventude,2,1,H,1.66,3.69,6.13,1.67,3.92,6.23,1.63,3.66,5.78,,,
Brazil,Serie A,2024,30/06/2024,20:00,Gremio,Fluminense,1,0,H,1.93,3.4,4.49,2,3.45,4.72,1.91,3.33,4.26,,,
Brazil,Serie A,2024,30/06/2024,20:00,Sao Paulo,Bahia,3,1,H,1.96,3.51,4.18,2.01,3.54,4.2,1.96,3.36,3.96,,,
Brazil,Serie A,2024,30/06/2024,22:30,Criciuma,Internacional,1,1,D,2.88,2.98,2.86,2.88,3.09,2.86,2.79,2.96,2.74,,,
Brazil,Serie A,2024,30/06/2024,22:30,Flamengo RJ,Cruzeiro,2,1,H,1.66,3.93,5.56,1.7,4.13,5.72,1.64,3.89,5.28,,,
Brazil,Serie A,2024,30/06/2024,22:30,Vitoria,Athletico-PR,0,1,A,2.31,3.34,3.32,2.38,3.34,3.5,2.29,3.16,3.25,,,
Brazil,Serie A,2024,02/07/2024,00:00,Palmeiras,Corinthians,2,0,H,1.6,4.12,5.89,1.65,4.2,6.13,1.58,4.02,5.59,,,
Brazil,Serie A,2024,03/07/2024,23:00,Cuiaba,Botafogo RJ,1,2,A,2.61,3.01,3.15,2.7,3.13,3.21,2.54,2.99,3.03,,,
Brazil,Serie A,2024,04/07/2024,00:00,Criciuma,Cruzeiro,1,0,H,2.48,3.02,3.33,2.61,3.15,3.33,2.47,2.98,3.11,,,
Brazil,Serie A,2024,04/07/2024,00:00,Vasco,Fortaleza,2,0,H,2.36,3.21,3.37,2.36,3.3,3.43,2.27,3.19,3.25,,,
Brazil,Serie A,2024,04/07/2024,01:30,Athletico-PR,Sao Paulo,1,2,A,2.37,3.15,3.4,2.41,3.2,3.45,2.32,3.1,3.26,,,
Brazil,Serie A,2024,04/07/2024,01:30,Atletico-MG,Flamengo RJ,2,4,A,2.82,3.11,2.81,2.85,3.21,2.81,2.74,3.08,2.69,,,
Brazil,Serie A,2024,04/07/2024,01:30,Bragantino,Atletico GO,3,1,H,1.87,3.44,4.78,1.89,3.75,4.8,1.82,3.42,4.52,,,
Brazil,Serie A,2024,04/07/2024,23:00,Bahia,Juventude,2,0,H,1.52,4.32,6.69,1.55,4.4,6.69,1.51,4.22,6.18,,,
Brazil,Serie A,2024,04/07/2024,23:00,Gremio,Palmeiras,2,2,D,3.08,3.29,2.47,3.26,3.3,2.48,3.1,3.2,2.35,,,
Brazil,Serie A,2024,05/07/2024,00:00,Corinthians,Vitoria,3,2,H,1.83,3.38,5.13,1.96,3.45,5.5,1.83,3.3,4.74,,,
Brazil,Serie A,2024,05/07/2024,00:00,Fluminense,Internacional,1,1,D,2.8,3.07,2.85,2.84,3.16,2.85,2.72,3,2.77,,,
Brazil,Serie A,2024,07/07/2024,00:00,Flamengo RJ,Cuiaba,1,1,D,1.42,4.53,8.73,1.46,4.61,9,1.41,4.29,8.12,,,
Brazil,Serie A,2024,07/07/2024,00:00,Sao Paulo,Bragantino,2,0,H,2.02,3.32,4.21,2.02,3.45,4.4,1.95,3.27,4.08,,,
Brazil,Serie A,2024,07/07/2024,20:00,Cruzeiro,Corinthians,3,0,H,1.84,3.58,4.71,1.84,3.81,5.15,1.79,3.54,4.53,,,
Brazil,Serie A,2024,07/07/2024,20:00,Fortaleza,Fluminense,1,0,H,1.73,3.63,5.44,1.77,3.67,5.44,1.72,3.55,5.05,,,
Brazil,Serie A,2024,07/07/2024,20:00,Juventude,Gremio,3,0,H,2.72,3.13,2.89,2.73,3.31,2.93,2.59,3.14,2.81,,,
Brazil,Serie A,2024,07/07/2024,22:00,Internacional,Vasco,1,2,A,1.69,3.65,5.86,1.74,3.8,6.5,1.67,3.57,5.54,,,
Brazil,Serie A,2024,07/07/2024,22:30,Atletico GO,Athletico-PR,1,2,A,1.96,3.44,4.26,2.01,3.5,4.45,1.94,3.36,4.02,,,
Brazil,Serie A,2024,07/07/2024,22:30,Palmeiras,Bahia,2,0,H,1.67,4.22,4.94,1.69,4.3,5,1.66,4.07,4.72,,,
Brazil,Serie A,2024,07/07/2024,22:30,Vitoria,Criciuma,2,1,H,2.24,3.21,3.64,2.28,3.25,3.78,2.17,3.15,3.55,,,
Brazil,Serie A,2024,08/07/2024,00:30,Botafogo RJ,Atletico-MG,3,0,H,2,3.45,4.09,2.05,3.64,4.1,1.96,3.4,3.88,,,
Brazil,Serie A,2024,10/07/2024,22:30,Gremio,Cruzeiro,0,2,A,2.59,3.24,2.97,2.6,3.38,3,2.52,3.18,2.88,2.66,3.3,3.1
Brazil,Serie A,2024,10/07/2024,23:00,Athletico-PR,Bahia,1,3,A,2.35,3.37,3.22,2.4,3.45,3.3,2.29,3.31,3.16,2.38,3.45,3.4
Brazil,Serie A,2024,10/07/2024,23:00,Vasco,Corinthians,2,0,H,2.23,3.21,3.66,2.42,3.25,3.66,2.28,3.13,3.35,2.38,3.25,3.55
Brazil,Serie A,2024,11/07/2024,23:30,Palmeiras,Atletico GO,3,1,H,1.38,4.91,9.24,1.41,4.95,10,1.37,4.77,8.59,1.38,5.1,11.5
Brazil,Serie A,2024,12/07/2024,00:00,Criciuma,Fluminense,1,1,D,2.03,3.39,4.06,2.08,3.41,4.4,2,3.28,3.98,2.12,3.4,4.2
