Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,BFECH,BFECD,BFECA
Mexico,Liga MX,2024/2025,18/09/2024,02:00,Atl. San Luis,Cruz Azul,3,1,H,4.85,3.97,1.73,4.93,4.1,1.74,4.56,3.86,1.7,5.2,4.1,1.76
Mexico,Liga MX,2024/2025,18/09/2024,02:00,Club America,Atlas,3,0,H,1.59,4.1,6.12,1.78,4.1,6.46,1.59,3.86,5.66,1.6,4.2,7
Mexico,Liga MX,2024/2025,18/09/2024,02:00,Pachuca,Toluca,2,2,D,2.67,3.61,2.62,2.77,3.65,2.62,2.64,3.5,2.48,2.74,3.65,2.72
Mexico,Liga MX,2024/2025,18/09/2024,04:00,Queretaro,U.A.N.L.- Tigres,1,0,H,5.77,4.27,1.59,5.94,4.27,1.66,5.37,4.08,1.57,6,4.4,1.63
Mexico,Liga MX,2024/2025,18/09/2024,04:05,U.N.A.M.- Pumas,Puebla,1,0,H,1.54,4.38,6.25,1.58,4.4,6.25,1.51,4.2,5.86,1.57,4.4,6.8
Mexico,Liga MX,2024/2025,19/09/2024,02:05,Guadalajara Chivas,Club Leon,2,0,H,1.66,4.01,5.4,1.76,4.01,5.5,1.65,3.89,4.95,1.68,4.2,5.6
Mexico,Liga MX,2024/2025,19/09/2024,03:00,Mazatlan FC,Necaxa,0,0,D,2.04,3.59,3.77,2.11,3.59,3.77,2.01,3.44,3.56,2.1,3.65,3.9
Mexico,Liga MX,2024/2025,19/09/2024,04:00,Monterrey,Juarez,3,2,H,1.43,5.04,7.19,1.44,5.04,7.69,1.4,4.85,6.96,1.46,5.2,7.8
Mexico,Liga MX,2024/2025,21/09/2024,02:00,Atlas,Queretaro,0,1,A,1.7,3.66,5.7,1.7,3.85,5.75,1.64,3.65,5.47,1.72,3.85,6
Mexico,Liga MX,2024/2025,21/09/2024,02:00,Puebla,Pachuca,2,3,A,4.53,4.07,1.76,4.55,4.1,1.77,4.35,3.92,1.71,4.7,4.1,1.82
Mexico,Liga MX,2024/2025,22/09/2024,00:00,Club Leon,Atl. San Luis,1,0,H,2.49,3.84,2.69,2.49,3.9,3.2,2.36,3.74,2.67,2.54,3.9,2.8
Mexico,Liga MX,2024/2025,22/09/2024,02:00,Monterrey,Mazatlan FC,0,0,D,1.67,4.01,5.33,1.69,4.1,5.67,1.64,3.86,5.09,1.7,4.1,5.7
Mexico,Liga MX,2024/2025,22/09/2024,02:00,Necaxa,Club America,1,1,D,3.85,3.58,2.02,3.9,3.61,2.06,3.7,3.51,1.95,3.95,3.65,2.08
Mexico,Liga MX,2024/2025,22/09/2024,04:05,Cruz Azul,Guadalajara Chivas,1,0,H,1.8,3.72,4.74,1.81,3.75,4.75,1.76,3.62,4.47,1.84,3.85,4.9
Mexico,Liga MX,2024/2025,23/09/2024,00:00,U.N.A.M.- Pumas,Club Tijuana,1,0,H,1.53,4.52,6.06,1.54,4.52,6.06,1.51,4.41,5.62,1.58,4.7,6
Mexico,Liga MX,2024/2025,23/09/2024,02:05,Santos Laguna,Toluca,2,0,H,5.74,4.56,1.55,5.75,4.6,1.56,5.45,4.4,1.52,5.7,4.8,1.6
Mexico,Liga MX,2024/2025,23/09/2024,02:10,Juarez,U.A.N.L.- Tigres,0,1,A,4.01,3.78,1.92,4.1,3.81,2,3.84,3.68,1.87,4.1,3.85,1.97
Mexico,Liga MX,2024/2025,28/09/2024,01:00,Puebla,Juarez,2,3,A,2.2,3.55,3.37,2.3,3.56,3.4,2.19,3.42,3.13,2.26,3.65,3.4
Mexico,Liga MX,2024/2025,28/09/2024,02:00,Queretaro,Necaxa,0,0,D,3.35,3.43,2.25,3.35,3.43,2.4,3.12,3.31,2.25,3.25,3.45,2.44
Mexico,Liga MX,2024/2025,28/09/2024,03:00,U.A.N.L.- Tigres,Club Leon,2,2,D,1.4,5.21,7.71,1.41,5.21,7.71,1.37,4.95,7.22,1.42,5.4,8.6
