Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,BFECH,BFECD,BFECA
China,Super League,2024,10/04/2024,12:00,Qingdao West Coast,Tianjin Jinmen Tiger,1,3,A,3.65,3.48,2.06,3.91,3.6,2.1,3.48,3.45,2.01,,,
China,Super League,2024,10/04/2024,12:35,Cangzhou,Changchun Yatai,2,0,H,2.05,3.52,3.65,2.09,3.65,3.75,2,3.47,3.47,,,
China,Super League,2024,10/04/2024,12:35,Chengdu Rongcheng,Zhejiang Professional,3,0,H,1.71,3.95,4.59,1.74,4.05,5.2,1.66,3.88,4.59,,,
China,Super League,2024,10/04/2024,13:00,Meizhou Hakka,Qingdao Hainiu,0,0,D,3.3,3.1,2.36,3.35,3.2,2.4,3.13,3.04,2.32,,,
China,Super League,2024,13/04/2024,08:30,Henan Songshan Longmen,Nantong Zhiyun,1,1,D,1.99,3.18,4.28,2.03,3.42,4.28,1.96,3.21,3.87,,,
China,Super League,2024,13/04/2024,12:35,Shanghai Shenhua,Beijing Guoan,1,1,D,1.51,4.08,6.81,1.57,4.4,6.93,1.5,3.99,6.32,,,
China,Super League,2024,14/04/2024,08:30,Changchun Yatai,Chengdu Rongcheng,1,2,A,5.08,4.07,1.63,5.1,4.07,1.7,4.81,3.9,1.63,,,
China,Super League,2024,14/04/2024,12:00,Tianjin Jinmen Tiger,Meizhou Hakka,0,0,D,1.41,4.52,8,1.44,5.3,9.7,1.34,4.75,8.34,,,
China,Super League,2024,14/04/2024,12:35,Cangzhou,Qingdao West Coast,3,2,H,1.97,3.49,3.89,2.06,3.6,4.26,1.96,3.4,3.69,,,
China,Super League,2024,14/04/2024,12:35,Qingdao Hainiu,Zhejiang Professional,2,0,H,2.45,3.33,2.93,2.45,3.8,2.96,2.35,3.44,2.78,,,
China,Super League,2024,14/04/2024,12:35,Shanghai Port,Shandong Taishan,4,3,H,1.5,4.58,5.9,1.56,4.7,6,1.5,4.48,5.4,,,
China,Super League,2024,14/04/2024,13:00,Shenzhen Xinpengcheng,Wuhan Three Towns,1,1,D,2.31,3.1,3.4,2.31,3.3,3.48,2.19,3.16,3.28,,,
China,Super League,2024,19/04/2024,13:00,Zhejiang Professional,Tianjin Jinmen Tiger,3,2,H,2.07,3.54,3.5,2.3,3.7,3.5,2.11,3.56,3.12,,,
China,Super League,2024,20/04/2024,08:30,Shandong Taishan,Cangzhou,4,1,H,1.44,5.03,6.02,1.45,5.3,6.92,1.4,4.88,6.23,,,
China,Super League,2024,20/04/2024,12:00,Chengdu Rongcheng,Shenzhen Xinpengcheng,3,1,H,1.46,4.43,6.89,1.5,4.49,7.8,1.43,4.24,7.03,,,
China,Super League,2024,20/04/2024,12:35,Wuhan Three Towns,Changchun Yatai,0,0,D,1.64,3.89,5.29,1.68,4.5,5.6,1.6,3.97,5.04,,,
China,Super League,2024,20/04/2024,13:00,Nantong Zhiyun,Shanghai Shenhua,0,2,A,8.51,4.23,1.42,9.4,4.5,1.46,8.41,4.22,1.38,,,
China,Super League,2024,21/04/2024,12:00,Henan Songshan Longmen,Qingdao Hainiu,1,0,H,1.98,3.17,4.34,1.98,3.37,4.55,1.89,3.25,4.11,,,
China,Super League,2024,21/04/2024,13:00,Beijing Guoan,Qingdao West Coast,4,1,H,1.36,5.43,7.18,1.41,5.46,8,1.37,5.01,6.78,,,
China,Super League,2024,26/04/2024,11:00,Qingdao West Coast,Nantong Zhiyun,0,2,A,2.45,3.26,2.99,2.51,3.4,3.03,2.39,3.18,2.88,,,
China,Super League,2024,26/04/2024,12:00,Shenzhen Xinpengcheng,Qingdao Hainiu,1,3,A,2.24,3.02,3.68,2.24,3.34,4.59,2.07,3.13,3.65,,,
China,Super League,2024,26/04/2024,12:35,Cangzhou,Henan Songshan Longmen,2,3,A,3.95,3.74,1.88,4,3.75,2.7,3.47,3.57,1.98,,,
China,Super League,2024,26/04/2024,12:35,Changchun Yatai,Meizhou Hakka,0,1,A,1.85,3.19,5.03,1.85,3.5,5.2,1.79,3.17,4.86,,,
China,Super League,2024,26/04/2024,12:35,Wuhan Three Towns,Tianjin Jinmen Tiger,2,1,H,1.98,3.53,3.79,2.35,3.6,3.79,1.99,3.43,3.49,,,
China,Super League,2024,26/04/2024,12:35,Zhejiang Professional,Beijing Guoan,1,2,A,3.23,3.78,2.1,3.6,4,2.2,3.17,3.77,2,,,
China,Super League,2024,26/04/2024,13:00,Chengdu Rongcheng,Shandong Taishan,0,1,A,1.88,3.98,3.73,2.3,4.2,3.73,1.88,3.91,3.41,,,
China,Super League,2024,27/04/2024,12:35,Shanghai Port,Shanghai Shenhua,1,1,D,1.85,3.85,3.96,2.15,4.2,3.96,1.83,3.92,3.57,,,
China,Super League,2024,30/04/2024,11:00,Shandong Taishan,Nantong Zhiyun,3,1,H,1.24,5.74,10.93,1.33,5.8,12,1.26,5.25,10.26,,,
China,Super League,2024,30/04/2024,12:35,Tianjin Jinmen Tiger,Beijing Guoan,0,1,A,3.75,3.63,1.96,3.86,3.63,2.03,3.56,3.48,1.95,,,
China,Super League,2024,30/04/2024,13:00,Meizhou Hakka,Qingdao West Coast,1,1,D,1.95,3.49,3.96,2.03,3.65,4,1.92,3.42,3.73,,,
China,Super League,2024,30/04/2024,13:00,Zhejiang Professional,Henan Songshan Longmen,4,1,H,1.6,4.45,4.89,1.62,4.5,4.89,1.58,4.33,4.61,,,
China,Super League,2024,01/05/2024,08:30,Changchun Yatai,Shenzhen Xinpengcheng,1,1,D,2.42,3.41,2.92,2.43,3.5,2.92,2.35,3.34,2.81,,,
China,Super League,2024,01/05/2024,11:00,Qingdao Hainiu,Shanghai Port,0,5,A,9.27,5.62,1.34,11,5.62,1.34,9.06,5.24,1.28,,,
China,Super League,2024,01/05/2024,12:35,Chengdu Rongcheng,Wuhan Three Towns,2,2,D,1.49,4.18,6.76,1.53,4.2,7,1.48,4.07,6.17,,,
China,Super League,2024,01/05/2024,13:00,Shanghai Shenhua,Cangzhou,4,0,H,1.1,10.25,21.76,1.1,11,29,1.08,9.54,22.08,,,
China,Super League,2024,04/05/2024,12:35,Qingdao West Coast,Shandong Taishan,0,0,D,6.42,5.2,1.41,7,5.6,1.43,6.39,5.16,1.37,,,
China,Super League,2024,04/05/2024,13:00,Henan Songshan Longmen,Tianjin Jinmen Tiger,1,2,A,1.96,3.56,3.83,2.1,3.65,3.83,1.99,3.47,3.46,,,
China,Super League,2024,05/05/2024,08:30,Nantong Zhiyun,Changchun Yatai,2,3,A,2.74,3.07,2.79,2.77,3.3,3.06,2.56,3.08,2.74,,,
China,Super League,2024,05/05/2024,11:00,Shanghai Shenhua,Zhejiang Professional,4,0,H,1.66,4.01,4.94,1.74,4.5,5.4,1.59,4.21,4.74,,,
China,Super League,2024,05/05/2024,12:00,Meizhou Hakka,Cangzhou,1,1,D,2.1,3.53,3.43,2.15,3.61,3.64,2.02,3.43,3.41,,,
China,Super League,2024,05/05/2024,12:35,Beijing Guoan,Chengdu Rongcheng,2,1,H,2.34,3.23,3.2,2.41,3.25,3.25,2.31,3.15,3.03,,,
China,Super League,2024,05/05/2024,12:35,Wuhan Three Towns,Qingdao Hainiu,1,0,H,1.69,3.66,5.2,1.76,3.75,5.5,1.66,3.6,5.01,,,
China,Super League,2024,05/05/2024,13:00,Shenzhen Xinpengcheng,Shanghai Port,0,6,A,7.83,5.58,1.33,8.89,6,1.36,7.94,5.43,1.3,,,
China,Super League,2024,10/05/2024,12:00,Qingdao Hainiu,Nantong Zhiyun,2,2,D,2.29,3.08,3.48,2.41,3.25,3.51,2.23,3.07,3.28,,,
China,Super League,2024,10/05/2024,12:35,Chengdu Rongcheng,Henan Songshan Longmen,4,2,H,1.46,4.58,6.43,1.53,4.98,7.55,1.46,4.37,6.09,,,
China,Super League,2024,10/05/2024,13:00,Shanghai Port,Changchun Yatai,5,2,H,1.13,8.46,15.59,1.16,10,19,1.12,8.59,15.39,,,
China,Super League,2024,11/05/2024,12:00,Tianjin Jinmen Tiger,Shanghai Shenhua,0,0,D,5.43,4.23,1.57,6.08,4.4,1.65,5.27,4.08,1.56,,,
